name,highway,id
Измайловский проезд,tertiary,147259674
Ташкентская улица,secondary,147533215
Ташкентская улица,secondary,147533216
Рязанский проспект,primary,147555429
Окская улица,secondary,147555859
Аргуновская улица,secondary,147691207
Походный проезд,secondary,147707065
Щёлковское шоссе,primary,147723518
Щёлковское шоссе (дублёр),secondary,147723524
2-я Вольская улица,secondary,147914354
Каширское шоссе,primary,148065206
Ореховый бульвар,secondary,148065207
улица Генерала Белова,tertiary,148065212
МКАД; 41-й километр,trunk,148090136
1-я Радиальная улица,secondary,148131747
МКАД; 27-й километр,trunk,148216234
МКАД; 27-й километр,trunk,148216238
Центральный проспект,primary,148326499
Новокрюковская улица,secondary,148505666
Новокрюковская улица,secondary,148505667
улица Сайкина,primary,148660522
улица Трофимова,secondary,148660523
проспект Андропова,primary,148660527
улица Сайкина,primary,148660530
Юрьевская улица,residential,148785194
Донская улица,residential,148878110
улица Ухтомского Ополчения,tertiary,148920607
1-й Тульский переулок,unclassified,148946149
Братиславская улица,secondary,149198229
Братиславская улица,secondary,149198230
Каширское шоссе (дублёр),secondary,149361134
Каширское шоссе (дублёр),secondary,149361141
Каширское шоссе,primary,149433353
улица Борисовские Пруды,tertiary,149433357
Волоколамское шоссе,primary,149436480
улица Гоголя,tertiary,149596816
улица Гурьянова,secondary,149597368
Иркутская улица,unclassified,149612826
Окружной проезд,unclassified,149612828
Тагильская улица,unclassified,149612832
2-й Иртышский проезд,secondary,149612833
Люблинская улица,primary,149618585
улица Полбина,secondary,149618615
улица Полбина,secondary,149618631
шоссе Энтузиастов,primary,149622026
шоссе Энтузиастов,primary,149622030
шоссе Энтузиастов,primary,149622034
Большая Семёновская улица,secondary,149741668
Загородное шоссе,secondary,149749648
Шарикоподшипниковская улица,tertiary,149757454
1-я Дубровская улица,secondary,149757569
1-я Дубровская улица,secondary,149757570
Весенняя улица,residential,149780204
Раздольная улица,residential,149782154
Авиамоторная улица,secondary,149858814
Авиамоторная улица,tertiary,149858820
Авиамоторная улица,secondary,149858827
Красноказарменная улица,secondary,149858829
9-я Радиальная улица,residential,149863048
Охотничья улица,residential,149908765
Богородское шоссе,secondary,149911159
Богородское шоссе,secondary,149911165
Богородское шоссе,secondary,149911170
Охотничья улица,residential,149911177
1-й Полевой переулок,residential,149913008
1-й Полевой переулок,residential,149913010
Партизанская улица,residential,149921229
Ярцевская улица,secondary,149921233
улица Боженко,secondary,149921277
улица Боженко,secondary,149921286
Кунцевская улица,residential,149937414
Кунцевская улица,residential,149937415
Кунцевская улица,residential,149937416
Кунцевская улица,residential,149937417
Кунцевская улица,residential,149937418
Кунцевская улица,residential,149937419
Кунцевская улица,residential,149937420
Кунцевская улица,residential,149937421
Кунцевская улица,residential,149937422
Кунцевская улица,residential,149937423
Кунцевская улица,residential,149937424
Прокатная улица,residential,150046199
улица Молостовых,tertiary,150046201
Обводное шоссе,tertiary,150054131
Ярцевская улица,secondary,150054134
Ельнинская улица,residential,150054136
Ельнинская улица,residential,150054138
улица Василия Ботылёва,residential,150054145
Ярцевская улица,secondary,150088315
Ярцевская улица,secondary,150088318
Ярцевская улица,secondary,150088321
Волгоградский проспект,primary,150228936
Волгоградский проспект,primary,150228945
Шоссейная улица,secondary,150228972
улица Кухмистерова,tertiary,150228981
Пятницкое шоссе (дублёр),unclassified,150316518
площадь Борьбы,residential,150603397
Краснопролетарская улица,secondary,150767008
Рождественская улица,tertiary,150888891
Комсомольский проспект,secondary,150888893
5-я улица Лазенки,residential,150897385
Вокзальная улица,residential,150897386
Вокзальная улица,residential,150899005
Новомещёрский проезд,tertiary,150900192
Лазаревский переулок,residential,151069629
Октябрьский переулок,residential,151069631
Лазаревский переулок,residential,151069633
1-й Вышеславцев переулок,unclassified,151069642
2-й Вышеславцев переулок,residential,151069646
2-й проезд Марьиной Рощи,residential,151069647
2-я улица Марьиной Рощи,tertiary,151069648
2-я улица Марьиной Рощи,tertiary,151069649
Большой Ватин переулок,unclassified,151077460
Верхняя Радищевская улица,secondary,151077462
3-й Котельнический переулок,residential,151077544
улица Академика Александрова,unclassified,151204393
Алтуфьевское шоссе,primary,151328274
Алтуфьевское шоссе,primary,151328279
Вишнёвый проезд,residential,151338259
Самотёчная эстакада,primary,151394830
Самотёчная эстакада,primary,151394833
Сухаревская эстакада,primary,151394834
Сухаревская эстакада,primary,151394839
улица 1905 года,secondary,151461619
Волгоградский проспект,primary,151523650
Волгоградский проспект,primary,151523653
Волгоградский проспект,primary,151523654
2-я улица Машиностроения,primary_link,151523657
МКАД; 10-й километр,trunk,151526284
Новорязанское шоссе (дублёр),secondary,151526285
Алтуфьевское шоссе (дублёр),tertiary,151527358
проектируемый проезд № 5350,tertiary,151527369
проектируемый проезд № 5350,tertiary,151527382
Карелин проезд,residential,151536737
Новолесная улица,tertiary,151536744
Новослободская улица,primary,151536750
Новослободская улица,primary,151536753
Новотихвинская улица,residential,151536757
Приютский переулок,residential,151536765
Угловой переулок,residential,151536768
Угловой переулок,residential,151536773
Угловой переулок,residential,151536776
улица Бутырский Вал,tertiary_link,151536784
Зоологический переулок,residential,151635377
Тишинская площадь,tertiary,151635381
Островной проезд,residential,151688057
Шелепихинское шоссе,tertiary,151688065
Третье транспортное кольцо,primary,151703935
3-я Магистральная улица,tertiary,151703936
3-я Магистральная улица,secondary,151703953
2-я Магистральная улица,tertiary,151703980
2-я Магистральная улица,tertiary,151703982
3-я Магистральная улица,tertiary,151704003
3-я Магистральная улица,secondary_link,151704006
3-я Магистральная улица,residential,151704010
2-й Красногвардейский проезд,secondary,151704015
2-й Красногвардейский проезд,secondary,151704016
3-я Магистральная улица,tertiary,151704017
3-я Магистральная улица,secondary,151704662
2-й Красногвардейский проезд,tertiary_link,151706155
проектируемый проезд № 707,tertiary,151728761
проектируемый проезд № 707,tertiary,151728762
улица Дмитрия Разумовского,residential,151729674
Проектируемый проезд № 798,residential,151740545
Обводная дорога,secondary,151842281
Профсоюзная улица (дублёр),residential,151851730
улица Миклухо-Маклая,secondary,151851743
Первомайская улица,residential,151856199
2-й Терновый переулок,residential,151856201
8-й Кленовый переулок,residential,151856204
1-й Терновый переулок,residential,151856206
3-й Кленовый переулок,residential,151856214
6-й Кленовый переулок,residential,151856219
7-й Кленовый переулок,residential,151856229
6-я Вишнёвая улица,residential,151856234
5-й Кленовый переулок,residential,151856249
Пионерский проезд,residential,151856253
Рабочая улица,residential,151856254
2-й Кленовый переулок,residential,151856255
Лесхозная улица,living_street,151856257
Лесхозная улица,living_street,151856261
улица Писково,residential,151868394
улица Писково,residential,151868396
Тверская улица,primary,152073934
Тверская улица,primary,152073936
Большая Марфинская улица,tertiary,152291931
улица Вильгельма Пика,secondary,152323109
улица Вильгельма Пика,secondary,152323118
улица Вильгельма Пика,secondary,152323121
улица Вильгельма Пика,secondary,152323122
Ратная улица,residential,152436915
Малая Сухаревская площадь,primary,152468733
2-й Курьяновский проезд,residential,152489042
улица Гурьянова,secondary,152490211
Волгоградский проспект,primary,152501864
Волгоградский проспект,primary,152501868
Южнопортовая улица,secondary,152501875
Большой Кондратьевский переулок,residential,152516145
Большой Тишинский переулок,tertiary,152516147
Большой Тишинский переулок,tertiary,152516151
Грузинский переулок,unclassified,152516155
Малая Грузинская улица,tertiary,152516176
Малый Тишинский переулок,unclassified,152516180
Новопресненский переулок,unclassified,152516181
Средний Кондратьевский переулок,residential,152516185
Средний Тишинский переулок,unclassified,152516188
Электрический переулок,unclassified,152516189
улица Грузинский Вал,secondary,152516195
Садовая-Сухаревская улица,secondary,152715277
Самотёчная эстакада,primary,152715281
3-я Магистральная улица,secondary,152811606
3-я Магистральная улица,secondary,152811650
3-я Магистральная улица,secondary,152811660
проспект Андропова,primary,152823984
Пролетарский проспект,primary,152825498
Каширское шоссе,primary,152825503
улица Академика Бочвара,tertiary,152841015
Верхнелихоборская улица,unclassified,153028914
Южнопортовая улица,secondary,153035986
Южнопортовая улица,secondary,153035993
проектируемый проезд № 3683,residential,153036009
проспект Андропова,primary,153036010
улица Гурьянова,secondary,153036016
улица Сайкина,primary,153036019
улица Сайкина,primary,153036023
2-й Кожуховский проезд,tertiary,153036032
1-я Напрудная улица,tertiary,153207468
Печорская улица,residential,153227341
улица Менжинского,tertiary,153227342
Берёзовая аллея,secondary,153263257
Берёзовая аллея,secondary_link,153263258
Берёзовая аллея,residential,153263260
Сигнальный проезд,secondary,153263306
Сигнальный проезд,secondary,153263307
Сигнальный проезд,secondary,153263310
Сигнальный проезд,secondary,153263312
Снежная улица,secondary,153263316
Проектируемый проезд № 5444,unclassified,153263331
проезд Серебрякова,secondary,153263346
проезд Серебрякова,secondary,153263347
Отрадный проезд,residential,153269041
улица Генерала Антонова,residential,153312626
улица Архитектора Белопольского,living_street,153479139
улица Академика Арцимовича,residential,153479165
улица Академика Волгина,tertiary,153479172
улица Академика Волгина,tertiary,153479174
улица Академика Волгина,tertiary,153479178
улица Миклухо-Маклая,secondary,153479179
улица Миклухо-Маклая,secondary,153479181
улица Миклухо-Маклая,secondary,153479186
улица Островитянова,secondary,153479187
улица Рудневой,tertiary,153611211
Голубинская улица,secondary,153685150
Голубинская улица,tertiary,153685156
Ленинский проспект,primary,153685175
Ленинский проспект,primary,153685182
Ленинский проспект,primary,153685185
Ленинский проспект,primary,153685188
Ленинский проспект,primary,153685191
МКАД; 39-й километр,trunk,153685196
Профсоюзная улица,primary,153685202
Тарусская улица,secondary,153685206
Ясногорская улица,secondary,153685214
улица Павла Фитина,secondary,153685332
проспект Вернадского,primary,153685336
улица 26-ти Бакинских Комиссаров,secondary,153685343
улица 26-ти Бакинских Комиссаров,secondary,153685345
улица 26-ти Бакинских Комиссаров,secondary_link,153685349
улица Миклухо-Маклая,secondary,153685351
улица Паустовского,secondary,153685357
улица Подольских Курсантов,secondary,153755964
Беловежская улица,tertiary,153809701
проектируемый проезд № 5074,tertiary,153933644
Лужнецкая набережная,tertiary,153934615
Лужнецкий проезд,secondary,153934616
Новодевичья набережная,tertiary,153934617
улица Доватора,tertiary,153934623
улица Лужники,tertiary,153934624
Белокаменное шоссе,unclassified,154032331
Погонный проезд,residential,154032338
Миллионная улица,tertiary,154032343
Погонный проезд,residential,154032350
набережная Шитова,residential,154032360
1-й Белокаменный проезд,unclassified,154032369
Большая Марфинская улица,residential,154035371
Тепличный переулок,residential,154204317
улица Ирины Левченко,residential,154204344
улица Маршала Малиновского,unclassified,154204347
3-я Хорошёвская улица,tertiary,154204353
Минская улица,secondary,154218638
Минская улица,secondary,154218647
улица 1812 Года,tertiary_link,154218656
улица Лобачевского,secondary,154218658
Балаклавский проспект,secondary,154326113
Балаклавский проспект,secondary,154326114
Балаклавский проспект,secondary,154326116
Керченская улица,tertiary,154326159
Перекопская улица,tertiary,154326167
Перекопская улица,tertiary,154326168
Севастопольский проспект,secondary,154326177
Херсонская улица,tertiary,154326186
улица Матушкина,unclassified,154326211
улица Бутлерова,tertiary,154326269
улица Бутлерова,tertiary,154326270
улица Миклухо-Маклая,secondary,154326271
улица Намёткина,secondary,154326272
улица Намёткина,secondary,154326273
Болотниковская улица,tertiary,154331574
Фруктовая улица,residential,154331595
8-я линия Варшавского шоссе,residential,154331626
Азовская улица,tertiary,154337189
Криворожский проезд,tertiary,154337209
Нахимовский проспект,secondary,154337221
Одесская улица,residential,154337225
Сивашская улица,residential,154337234
Симферопольский бульвар,secondary,154337237
Симферопольский бульвар,secondary,154337238
Фруктовая улица,residential,154337239
Лужнецкий метромост,primary,154376966
Лужнецкий метромост,primary,154376980
Третье транспортное кольцо,primary,154377003
проспект Вернадского,primary,154377059
проспект Вернадского,primary,154377066
улица Косыгина,secondary,154377069
Житная улица,primary,154493255
Житная улица,primary,154493256
Комсомольский проспект,primary,154493258
Комсомольский проспект,primary,154493260
Комсомольский проспект,primary,154493261
Кутузовский проспект,primary,154493263
Новолужнецкий проезд,residential,154493264
Новолужнецкий проезд,residential,154493265
Третье транспортное кольцо,primary,154493266
Третье транспортное кольцо,primary,154493269
Третье транспортное кольцо,primary,154493270
Третье транспортное кольцо,primary,154493271
проспект Вернадского,primary,154493292
проспект Вернадского,primary,154493293
Нижняя Краснохолмская улица,primary,154503166
улица Зацепский Вал,primary,154503178
улица Земляной Вал,primary,154503180
улица Земляной Вал,primary,154503185
улица Коровий Вал,primary,154503191
Житная улица,primary,154512440
Люсиновская улица,primary,154512441
Люсиновская улица,primary,154512446
Большая Садовая улица,primary,154527148
Большая Садовая улица,primary,154527149
Оружейный переулок,primary,154527150
Садовая-Каретная улица,primary,154527154
Садовая-Каретная улица,primary,154527155
Садовая-Каретная улица,primary,154527159
Садовая-Триумфальная улица,primary,154527163
Садовая-Триумфальная улица,primary,154527164
улица Земляной Вал,primary,154527166
улица Земляной Вал,primary,154527167
улица Земляной Вал,primary,154527168
Кудринская площадь,primary,154530890
Новинский бульвар,primary,154530894
Новинский бульвар,primary,154530895
Новинский бульвар,primary,154530896
Садовая-Кудринская улица,primary,154530897
Зубовский бульвар,primary,154534765
Зубовский бульвар,primary,154534767
Зубовский бульвар,primary,154534768
Смоленская площадь,primary,154534770
Смоленский бульвар,primary,154534772
Смоленский бульвар,primary,154534774
Третье транспортное кольцо,primary,154819815
Третье транспортное кольцо,primary,154819816
Вятская улица,tertiary,154881376
Тимирязевская улица,tertiary,154881378
8-й проезд Марьиной Рощи,unclassified,154896248
улица Кулакова,secondary,154928464
улица Кулакова,secondary,154928468
улица Маршала Катукова,secondary,154928469
улица Маршала Катукова,secondary,154928473
улица Маршала Катукова,secondary,154928474
улица Маршала Катукова,secondary,154928476
улица Маршала Катукова,secondary,154928480
улица Маршала Катукова,secondary,154928481
Ключевая улица,tertiary,155036819
бульвар Дмитрия Донского,tertiary,155037057
Каширское шоссе,primary,155038634
Шипиловский проезд,secondary,155038639
Шипиловский проезд,secondary,155038640
Судостроительная улица,tertiary,155053478
Новинский переулок,residential,155113892
Центральная улица,unclassified,155117724
Домниковский переулок,unclassified,155156601
Кантемировская улица,tertiary,155197156
Котляковский проезд,tertiary,155197157
Верхний Михайловский Поперечный проезд,unclassified,155217640
Ленинский проспект,primary,155217733
Ленинский проспект,primary,155217734
Ленинский проспект (дублёр),tertiary,155217736
Ленинский проспект (дублёр),tertiary,155217739
Третье транспортное кольцо,primary,155217747
Университетский проспект,secondary,155217751
улица Академика Зельдовича,residential,155217764
улица Академика Зельдовича,residential,155217813
Физическая улица,residential,155217837
площадь Академика Тамма,unclassified,155217875
площадь Академика Тамма,unclassified,155217877
проспект Вернадского,primary,155217880
проспект Вернадского,primary,155217881
улица Академика Зелинского,residential,155217882
улица Академика Зелинского,unclassified,155217885
улица Академика Зелинского,unclassified,155217886
улица Академика Зелинского,residential,155217887
улица Академика Зелинского,tertiary,155217890
улица Губкина,unclassified,155217894
улица Косыгина,secondary,155217897
улица Фотиевой,unclassified,155217900
улица Фотиевой,residential,155217902
2-й Донской проезд,unclassified,155217905
5-й Донской проезд,unclassified,155217909
5-й Донской проезд,unclassified,155217910
Бережковская набережная,primary,155340228
Бережковская набережная,secondary,155340229
Третье транспортное кольцо,primary,155340230
Воробьёвское шоссе,primary,155340232
Комсомольский проспект,primary,155340251
проектируемый проезд № 1808,unclassified,155340253
Третье транспортное кольцо,primary,155340258
Третье транспортное кольцо,primary,155340259
Третье транспортное кольцо,primary,155340261
Третье транспортное кольцо,primary,155340262
Третье транспортное кольцо,primary,155340265
Третье транспортное кольцо,primary,155340266
Третье транспортное кольцо,primary,155340269
Третье транспортное кольцо,primary,155340270
Третье транспортное кольцо,primary,155340272
Третье транспортное кольцо,primary,155340274
Ходынская улица,tertiary,155340275
улица 1905 года,secondary,155340372
улица 1905 года,secondary,155340375
улица Потылиха,primary_link,155340380
улица Сергея Макеева,secondary,155340385
Третье транспортное кольцо,primary,155343176
Третье транспортное кольцо,primary,155343180
Кучин переулок,residential,155353406
Ярославская улица,tertiary,155353407
улица Бориса Галушкина,secondary,155353477
улица Бориса Галушкина,secondary,155353479
улица Бориса Галушкина,secondary,155353482
улица Бориса Галушкина,secondary,155353484
улица Бориса Галушкина,secondary,155353486
улица Бориса Галушкина,secondary,155353488
улица Ефремова,tertiary,155423949
Погонный проезд,residential,155551262
Хибинский проезд,residential,155632596
Хибинский переулок,residential,155632604
Бережковская набережная,secondary,155713571
Бережковская набережная,secondary,155713581
Большая Дорогомиловская улица,primary,155713586
Проточный переулок,tertiary,155713811
Проточный переулок,tertiary,155713814
Ростовская набережная,secondary,155713818
Смоленская набережная,secondary,155713824
Смоленская набережная,secondary,155713829
Смоленская улица,primary,155713850
Шубинский переулок,residential,155713871
набережная Тараса Шевченко,secondary,155713968
набережная Тараса Шевченко,secondary,155713977
1-й Неопалимовский переулок,residential,155714021
1-й Смоленский переулок,unclassified,155714027
1-й переулок Тружеников,unclassified,155714033
2-й Неопалимовский переулок,unclassified,155714038
2-й Неопалимовский переулок,residential,155714043
2-й Ростовский переулок,unclassified,155714046
6-й Ростовский переулок,unclassified,155714049
Озёрная улица,primary,155724740
Боровское шоссе,primary,155724745
Боровское шоссе,primary,155724748
Волынская улица,tertiary,155724754
МКАД; 45-й километр,trunk,155724775
МКАД; 45-й километр,trunk,155724781
МКАД; 45-й километр,trunk,155724785
МКАД; 45-й километр,trunk,155724788
МКАД; 45-й километр,trunk,155724791
МКАД; 45-й километр,trunk,155724794
улица Адмирала Корнилова,secondary,155724819
улица Адмирала Корнилова,secondary,155724849
улица Саларьевский Спуск,unclassified,155724858
улица Авиаторов,tertiary,155724888
улица Богданова,tertiary,155724890
улица Главмосстроя,tertiary,155724894
улица Щорса,tertiary,155724897
Бартеневская улица,secondary,155762898
улица Быстролётова,residential,155762905
улица Горчакова,tertiary,155762929
улица Грина,tertiary,155762930
Лесная улица,tertiary,155821905
Калужское шоссе,trunk,155879694
Венёвская улица,tertiary,155879697
Венёвская улица,tertiary,155879698
Калужское шоссе,trunk,155879704
Калужское шоссе,trunk,155879705
Изюмская улица,tertiary,155879706
Новобутовская улица,residential,155879707
Остафьевская улица,tertiary,155879708
Остафьевская улица,tertiary,155879709
Староникольская улица,tertiary,155879711
Чечёрский проезд,tertiary,155879772
Баскаковская улица,tertiary,155879847
Баскаковская улица,tertiary,155879860
проектируемый проезд № 7032,secondary,155879874
Баскаковская улица,tertiary,155879888
улица Барышевская Роща,unclassified,155879903
улица Авиаторов,residential,155879928
улица Бунинская Аллея,tertiary,155879929
улица Поляны,residential,155879930
улица Энгельса,tertiary,155879931
Дорожная улица,residential,155879953
Никулинская улица,secondary,155884613
Никулинская улица,secondary,155884617
Никулинская улица,secondary,155884619
Рузская улица,residential,155884622
улица Коштоянца,tertiary,155884650
улица Академика Анохина,tertiary,155884676
улица Академика Варги,tertiary,155884679
улица Покрышкина,secondary,155884683
Алтуфьевское шоссе,primary,155967943
МКАД; 85-й километр,trunk,155967947
МКАД; 85-й километр,trunk,155967950
Кутузовский проспект,primary,156094601
Кутузовский проспект,primary,156094602
Кутузовский проспект,primary,156094603
Малая Филёвская улица,tertiary,156094610
Можайское шоссе,primary,156094641
Можайское шоссе,primary,156094681
Молдавская улица,tertiary,156094695
Рублёвское шоссе,primary,156094715
Рублёвское шоссе,primary,156094716
Рублёвское шоссе,primary,156094717
улица Ивана Франко,residential,156094912
улица Алексея Свиридова,residential,156094952
улица Ивана Франко,tertiary,156094956
улица Ивана Франко,tertiary,156094957
улица Ивана Франко,tertiary,156094958
улица Ивана Франко,tertiary,156094959
Боровское шоссе,primary,156105864
Боровское шоссе,primary,156105867
«Дон»,trunk,156105871
«Дон»,trunk,156105877
«Дон»,trunk,156105878
«Дон»,trunk,156105884
«Дон»,trunk,156105890
«Дон»,trunk,156105893
Заводское шоссе,tertiary,156105896
Киевское шоссе,trunk,156105903
Липецкая улица,primary,156105909
Октябрьская улица,unclassified,156105920
Боровское шоссе,primary,156105930
Боровское шоссе,primary,156105936
Боровское шоссе,primary,156105940
Боровское шоссе,primary,156105944
Звёздная улица,tertiary,156105945
Широкая улица,secondary,156124285
Новодевичья набережная,secondary,156124849
улица Приорова,tertiary,156153676
Люблинская улица,primary,156198525
улица Юных Ленинцев,secondary,156198529
улица Юных Ленинцев,secondary,156198530
улица Юных Ленинцев,secondary,156198531
Люблинская улица,primary,156203424
2-я улица Машиностроения,secondary,156203432
2-я улица Машиностроения,secondary,156203437
Ленинградское шоссе,trunk,156265272
Ленинградское шоссе,trunk,156265278
Ленинградское шоссе,trunk,156265298
Ленинградское шоссе,primary,156266768
Ленинградское шоссе,primary,156267303
Ленинградское шоссе,primary,156267304
Ленинградское шоссе,primary,156267305
Ленинградское шоссе,primary,156267306
Ленинградское шоссе,primary,156283196
улица Маршала Прошлякова,unclassified,156283201
МКАД; 1-й километр,trunk,156283204
МКАД; 1-й километр,trunk,156283210
МКАД; 1-й километр,trunk,156283213
МКАД; 109-й километр,trunk,156283220
МКАД; 109-й километр,trunk,156283225
МКАД; 109-й километр,trunk,156283229
МКАД; 15-й километр,trunk,156283233
МКАД; 32-й километр,trunk,156283237
МКАД; 32-й километр,trunk,156283240
МКАД; 32-й километр,trunk,156283246
МКАД; 32-й километр,trunk,156283254
МКАД; 53-й километр,trunk,156283259
МКАД; 62-й километр,trunk,156283272
МКАД; 63-й километр,trunk,156283279
МКАД; 71-й километр,trunk,156283282
МКАД; 73-й километр,trunk,156283285
МКАД; 74-й километр,trunk,156283287
МКАД; 78-й километр,trunk,156283289
МКАД; 79-й километр,trunk,156283293
МКАД; 79-й километр,trunk,156283296
МКАД; 79-й километр,trunk,156283297
МКАД; 79-й километр,trunk,156283300
МКАД; 79-й километр,trunk,156283302
МКАД; 79-й километр,trunk,156283304
МКАД; 90-й километр,trunk,156283305
МКАД; 90-й километр,trunk,156283306
МКАД; 90-й километр,trunk,156283307
МКАД; 90-й километр,trunk,156283308
МКАД; 90-й километр,trunk,156283310
МКАД; 94-й километр,trunk,156283311
МКАД; 94-й километр,trunk,156283312
МКАД; 94-й километр,trunk,156283313
МКАД; 94-й километр,trunk,156283314
МКАД; 94-й километр,trunk,156283316
МКАД; 95-й километр,trunk,156283318
Осташковская улица,secondary,156283342
Новокуркинское шоссе,secondary,156283347
Новокуркинское шоссе,secondary,156283381
Новокуркинское шоссе,secondary,156283384
Большая Садовая улица,primary,156291351
Большая Садовая улица,secondary,156291352
Садовое кольцо,primary,156291353
Валовая улица,primary,156291354
Валовая улица,primary,156291355
Садовое кольцо,primary,156291356
улица Земляной Вал,primary,156291358
Калужская площадь,primary,156291360
Малая Никитская улица,tertiary,156291361
Нижняя Краснохолмская улица,primary,156291362
Полуярославская набережная,secondary,156291363
Садовая-Каретная улица,primary,156291364
Садовая-Кудринская улица,primary,156291366
Садовая-Триумфальная улица,primary,156291367
Старая Басманная улица,secondary,156291369
Старая Басманная улица,secondary,156291371
Новоарбатский тоннель,primary,156291373
Октябрьский тоннель,primary,156291403
Октябрьский тоннель,primary,156291407
Садовая-Черногрязская улица,primary,156291421
улица Земляной Вал,primary,156291426
улица Земляной Вал,primary,156291441
Садовое кольцо,primary,156291454
Садовое кольцо,primary,156291461
улица Новый Арбат,primary,156291466
улица Новый Арбат,primary,156291476
Автозаводская улица,secondary,156293351
Беговая улица,primary,156293352
Третье транспортное кольцо,primary,156293353
Третье транспортное кольцо,primary,156293354
Третье транспортное кольцо,primary,156293356
Третье транспортное кольцо,primary,156293357
Третье транспортное кольцо,primary,156293358
Третье Транспортное кольцо,primary,156293359
Третье транспортное кольцо,primary,156293360
Третье транспортное кольцо,primary,156293361
Третье транспортное кольцо,primary,156293362
Третье транспортное кольцо,primary,156293367
Третье транспортное кольцо,primary,156293369
Третье транспортное кольцо,primary,156293371
улица Ермакова Роща,unclassified,156293376
улица Ермакова Роща,unclassified,156293377
улица Нижняя Масловка,primary,156293378
Сельскохозяйственная улица,secondary,156362575
проезд Серебрякова,secondary,156362635
проспект Мира,primary,156362644
проспект Мира,primary,156362652
проспект Мира,primary,156362654
проспект Мира,primary,156362660
проспект Мира,primary,156362661
проспект Мира,primary,156362664
проспект Мира,primary,156362667
проспект Мира,primary,156362674
проспект Мира,primary,156362679
проспект Мира,primary,156362682
проспект Мира,primary,156362685
проспект Мира,primary,156362689
проспект Мира,primary,156362692
проспект Мира,primary,156362695
проспект Мира (дублёр),secondary,156362698
улица Паперника,secondary,156364342
Новокуркинское шоссе,secondary,156375768
Новокуркинское шоссе,secondary,156375769
Новокуркинское шоссе,secondary,156375772
Новокуркинское шоссе,secondary,156375773
1-й Митинский переулок,secondary,156375850
Таганская площадь,primary,156508836
Волгоградский проспект,primary,156515590
Волгоградский проспект,primary,156515592
Волгоградский проспект,primary,156515597
Малая Калитниковская улица,tertiary,156515603
Нижегородская улица,primary,156515606
улица Талалихина,tertiary,156515618
улица Талалихина,tertiary,156515620
Новозаводская улица,residential,156697719
Береговой проезд,residential,156776924
Дубнинская улица,tertiary,156776925
улица Маршала Прошлякова,tertiary,156776927
улица Добролюбова,tertiary,156776928
1-й Войковский проезд,residential,156776929
2-й Войковский проезд,tertiary,156776930
3-я Радиаторская улица,tertiary,156776931
4-й Войковский проезд,residential,156776932
улица Земляной Вал,primary,156794438
Зеленодольская улица,tertiary,156843285
Окская улица,secondary,156843294
улица Вострухина,tertiary,156843307
улица Вострухина,tertiary,156843310
улица Паперника,secondary,156843314
1-й Вешняковский проезд,tertiary,156843324
улица Паперника,secondary,156847390
улица Паперника,secondary,156847391
улица Шкулёва,tertiary,156847395
улица Юных Ленинцев,secondary,156847398
улица Паперника,secondary,156851528
Заводская улица,tertiary,156862728
Новостроевская улица,tertiary,156862756
Бакинская улица,primary,156918805
Бакинская улица,primary,156918806
Донецкая улица,residential,156918822
Кавказский бульвар,tertiary,156918823
Кавказский бульвар,primary,156918824
Каширское шоссе,primary,156918825
Липецкая улица,primary,156918829
Нагорный проезд,tertiary,156918831
Нагорный проезд,tertiary,156918832
Подольская улица,tertiary,156918835
проектируемый проезд № 4294,unclassified,156918836
Пролетарский проспект,primary,156918837
улица Бехтерева,residential,156918889
Бачуринская улица,tertiary,156921330
Николо-Хованская улица,unclassified,156921334
Рязанский проспект,primary,156988533
Рязанский проспект,primary,156988534
Варшавское шоссе,primary,157012767
Варшавское шоссе,primary,157012768
Варшавское шоссе,primary,157012769
Брестское шоссе,trunk,157027863
Брестское шоссе,trunk,157027864
Волжский бульвар,tertiary,157122818
Нижегородская улица,primary,157122825
Саратовская улица,tertiary,157122834
Ташкентская улица,secondary,157122840
Волгоградский проспект (дублёр),secondary,157130378
улица Академика Скрябина,secondary,157140828
улица Академика Скрябина,secondary,157140835
Борисовский проезд,tertiary,157165303
Воронежская улица,tertiary,157165308
Домодедовская улица,tertiary,157165409
Каширское шоссе,primary,157165410
Кустанайская улица,residential,157165411
Ореховый проезд,tertiary,157165414
Тамбовская улица,tertiary,157165422
улица Братеевская Слободка,residential,157165509
улица Городянка,residential,157165538
Новочеркасский бульвар,residential,157168943
Симферопольский бульвар,secondary,157210048
Черноморский бульвар,tertiary,157210049
1-й Вражский переулок,tertiary,157242891
Крымский проезд,secondary,157251730
улица Петра Романова,residential,157302012
улица Сайкина,primary,157302013
2-й Кожуховский проезд,primary,157302014
7-я Кожуховская улица,tertiary,157302017
Волгоградский проспект,primary,157305965
Рязанский проспект,primary,157305967
Рязанский проспект,primary,157305971
Рязанский проспект,primary,157305974
Рязанский проспект,primary,157305977
Ташкентская улица,tertiary,157305982
Ташкентская улица,tertiary,157305986
Ферганская улица,tertiary,157305990
улица Чурилиха,residential,157305993
Люсиновская улица,unclassified,157316179
Люсиновская улица,unclassified,157316180
Нагатинский мост,primary,157316181
Нагатинский мост,primary,157316182
Подольское шоссе,primary,157316189
Подольское шоссе,primary,157316190
Севастопольский проспект,secondary,157316192
Севастопольский проспект,secondary,157316193
