name,highway,id
Роменская улица,tertiary,243141203
Старо-Калинкин мост,primary,243194025
Старо-Калинкин мост,primary,243194026
Старо-Калинкин мост,primary,243194029
площадь Репина,primary,243194035
площадь Репина,primary,243194037
Старо-Калинкин мост,primary,243217968
набережная Кутузова,secondary,243255895
Винокурцевский проезд,unclassified,243267506
1-й Зимний мост,residential,243333160
Миллионная улица,living_street,243384462
площадь Балтийского вокзала,unclassified,243395074
Московское шоссе,trunk,243483483
Слободской мост,primary,243834377
Казанский мост,primary,243947044
Невский проспект,primary,243947047
Невский проспект,primary,243947049
набережная канала Грибоедова,unclassified,243947052
Синий мост,secondary,244007983
Велосипедная аллея,unclassified,244089136
Миллионная улица,living_street,244094164
Певческий мост,residential,244094168
Певческий мост,residential,244094170
Певческий мост,residential,244094172
Певческий мост,residential,244094175
Северная дорога,unclassified,244095128
Рюхина улица,tertiary,244095129
Рюхина улица,tertiary,244095130
улица Правды,residential,244127334
улица Новостроек,residential,244147885
улица Чайковского,tertiary,244181569
Софийская улица,secondary,244219773
Софийская улица,secondary,244219775
Софийская улица,secondary,244226541
Московское шоссе,trunk,244342504
улица Всеволода Вишневского,residential,244401050
Плуталова улица,residential,244401058
проспект Народного Ополчения,secondary,244429255
Среднегаванский проспект,residential,244760090
Академический проспект,residential,244822654
Главная улица,residential,244856739
1-я линия,residential,244856744
Вёсельная улица,residential,245320173
Спасский переулок,residential,245456249
Гороховая улица,secondary,245587194
Каменный мост,residential,245587195
Каменный мост,secondary,245587196
Троицкая площадь П.С.,residential,245658700
Троицкая площадь П.С.,residential,245658701
площадь Репина,residential,245795023
проспект Славы,primary,245812731
Гражданский проспект,primary,245831206
Гражданский проспект,secondary,245831207
проспект Непокорённых,primary,245831211
проспект Непокорённых,primary,245831216
Партизанская улица,tertiary,245846806
проспект Энергетиков,primary,245846807
1-я Советская улица,living_street,245946015
проспект Стачек,primary,246160098
улица Трефолева,tertiary,246160099
Литовская улица,tertiary,246169866
Литовская улица,tertiary,246169867
Менделеевская улица,unclassified,246170834
Гаражный проезд,unclassified,246213834
Гренадерская улица,residential,246514252
набережная канала Грибоедова,residential,246719713
Менделеевская линия,residential,246751703
Ждановская набережная,secondary,246870664
Ждановская набережная,tertiary,246874239
Ручьёвская площадь,unclassified,247049363
Ручьёвская площадь,unclassified,247049364
Ручьёвская площадь,unclassified,247049365
Рузовская улица,tertiary,247276578
Садовая улица,secondary,247511774
Бумажная улица,residential,248072644
Краснопутиловская улица,secondary,248072645
Тверская улица,tertiary,249345090
Сарицкая улица,tertiary,249495192
Алтайская улица,tertiary,249685599
Петровская площадь,tertiary,249789304
Петровская площадь,tertiary,249789305
Северная площадь,secondary,249794595
Северная площадь,secondary,249794597
Северная площадь,secondary,249794599
проспект Науки,secondary,249801094
проспект Науки,secondary,249801096
проспект Науки,secondary,249801097
проспект Науки,secondary,249801098
проспект Науки,secondary,249801099
проспект Науки,secondary,249801100
Глиняная улица,residential,249946471
Софийская улица,secondary,250250518
Софийская улица,secondary,250250519
Софийская улица,secondary,250250521
Софийская улица,secondary,250250522
Софийская улица,secondary,250250523
Металлостроевский путепровод,tertiary,250250524
Усть-Ижорское шоссе,tertiary,250250525
Усть-Ижорское шоссе,tertiary,250250528
Усть-Ижорское шоссе,tertiary,250250530
Металлостроевский путепровод,tertiary,250250531
Усть-Ижорское шоссе,tertiary,250250532
Усть-Ижорское шоссе,tertiary,250250536
Глиняная улица,residential,250287170
Ленинский проспект,secondary,251069229
улица Десантников,tertiary,251069231
улица Десантников,tertiary,251069233
проспект Шаумяна,tertiary,251071489
переулок Лодыгина,residential,251330150
Херсонский проезд,residential,251444039
Бухарестская улица,secondary,251509645
Бухарестская улица,secondary,251509647
Лиговский проспект,tertiary,251949580
Нововестинская улица,tertiary,252270521
Славянская аллея,residential,252270526
Ждановская улица,residential,253037050
Ленинский проспект,residential,253078326
Ленинский проспект,residential,253078333
Новосаратовская улица,living_street,253132257
Паткановская улица,secondary_link,253132258
3-я линия 2-й половины,residential,253209205
Афанасьевская улица,residential,253213369
Малая Десятинная улица,residential,253581181
Новоколомяжский проспект,residential,253581182
Вязовая улица,residential,253661941
улица Воскова,tertiary,253663200
улица Ленина,residential,253663201
проспект Обуховской Обороны,secondary,253852304
Верхняя улица,secondary,253861920
Верхняя улица,secondary,253861925
Преображенская площадь,tertiary,254028133
Преображенская площадь,residential,254028134
улица Коммунаров,tertiary,254532618
Французский мост,secondary,254676356
набережная Обводного канала,secondary,254676357
Угольная набережная,residential,254911265
Угольная улица,residential,254911268
проспект Космонавтов,tertiary,255099166
Ораниенбаумский проспект,secondary,255301190
Ораниенбаумский проспект,secondary,255301191
улица Победы,secondary,255302033
Цитадельское шоссе,unclassified,255806981
Русановская улица,living_street,256507915
Ижорская улица,residential,256537894
Выборгское шоссе,primary,256540872
Выборгское шоссе,primary,256540873
Выборгское шоссе,primary,256540874
Выборгское шоссе,primary,256540875
Выборгское шоссе,primary,256540876
Выборгское шоссе,primary,256540877
Софийская улица,secondary,256563270
Софийская улица,secondary,256563271
проспект Энгельса,primary,256618060
Выборгское шоссе,primary,256618063
проспект Энгельса,primary,256618065
проспект Энгельса,primary,256618067
Выборгское шоссе,primary,256618072
проспект Большевиков,primary,256629113
проспект Маршала Блюхера,unclassified,256662485
улица Потапова,unclassified,256662492
улица Крыленко,tertiary,256706155
Анисимовская дорога,tertiary,256708870
Большая аллея,residential,256931386
Театральная аллея,residential,257396784
Лоцманская улица,tertiary,257518161
Мясная улица,residential,257518165
Псковская улица,residential,257518167
Малоохтинский проспект,unclassified,257611625
Лесная улица,secondary,258132932
Белоостровское шоссе,secondary,258136385
Лесной проспект,tertiary,258429806
Лесной проспект,secondary,258430455
Лесной проспект,tertiary,258430457
проспект Испытателей,secondary,258560870
Лесной проспект,secondary,258592099
Новолитовская улица,residential,258592100
Звёздная улица,tertiary,258858992
Союзный проспект,residential,258869146
Складская улица,tertiary,258869151
Главная аллея,residential,259719712
13-я аллея,residential,259719714
Верейская улица,residential,259766309
Подольская улица,residential,259766315
Серпуховская улица,residential,259766317
Витебская Сортировочная улица,unclassified,259992841
Перекопская улица,residential,259998910
Свирская улица,residential,260843109
Арсенальная улица,secondary,261805533
Большая Пороховская улица,residential,262104255
Складской проезд,unclassified,262191434
Зеленогорское шоссе,primary,262573901
Зеленогорское шоссе,primary,262573902
Зеленогорское шоссе,primary,262573903
Привокзальная улица,residential,262573906
Репинский путепровод,secondary,262573910
Репинский путепровод,secondary,262573911
Финляндская улица,unclassified,262606020
Невский проспект,primary,262764311
Невский проспект,primary,262764313
Лиговский проспект,secondary,262764315
Лиговский проспект,secondary,262764316
Лиговский проспект,secondary,262764319
Озерной переулок,residential,262764320
Байконурская улица,tertiary,263079822
улица Сперанского,residential,263337451
улица Победы,residential,263500354
Аптекарский проспект,residential,263705081
улица Круглый Пруд,residential,263820485
Железнодорожная улица,residential,263829612
улица Первого Мая,tertiary,264124714
Хабаровская улица,residential,264124719
Хабаровская улица,residential,264124722
Набережная улица,residential,264333580
Луговой переулок,residential,264333581
Рощинское шоссе,secondary,264333582
Черниговская улица,tertiary,264454367
Черниговская улица,tertiary,264454721
Пухтоловская дорога,primary,264465695
проспект Ленина,primary,264561247
Кавалерийская улица,residential,264561249
Подъездной переулок,tertiary,264573674
улица Дыбенко,secondary,264943777
Ремесленная улица,residential,265082989
улица Коммуны,secondary,265183036
улица Дыбенко,secondary,265195030
улица Дыбенко,secondary,265195031
Кронверкская улица,tertiary,265221168
проспект Просвещения,secondary,265574285
улица Хошимина,tertiary,265598461
улица Хошимина,tertiary,265598462
проспект Просвещения,secondary,265652567
улица Хошимина,tertiary,265652569
Железнодорожная улица,residential,265898496
Советская улица,unclassified,265898497
Железнодорожная улица,tertiary,265901854
улица Демьяна Бедного,tertiary,265919038
бульвар Разведчика,residential,265922527
Блан-Менильская улица,tertiary,265922528
Мастеровой переулок,residential,265922529
улица Халтурина,residential,265932529
улица Халтурина,tertiary,265932530
улица Халтурина,residential,265934179
Ульяновская улица,unclassified,265939205
Гостилицкое шоссе,secondary,265939206
Астрономическая улица,secondary,265942997
Университетский проспект,tertiary,265945289
Чебышёвская улица,tertiary,265945290
Гостилицкое шоссе,tertiary,265945292
Заячий проспект,residential,265964495
Заячий проспект,residential,265964496
Шпалерная улица,secondary,266041518
Шпалерная улица,secondary,266041520
Ставропольская улица,residential,266041523
Санкт-Петербургское шоссе,primary,266067339
Ропшинское шоссе,secondary,266067616
Ропшинское шоссе,secondary,266067618
Канатный переулок,residential,266069001
Гостилицкое шоссе,tertiary,266110066
Привокзальная площадь,unclassified,266110076
улица Юты Бондаровской,residential,266110077
Рубинштейнская улица,tertiary,266153262
Малая Объездная улица,residential,266158092
набережная Обводного канала,tertiary,266763391
Нарвский проспект,primary,266888514
площадь Стачек,tertiary,266888529
площадь Стачек,primary,266888531
улица Евдокима Огнева,residential,266926988
проспект Испытателей,secondary,267183846
площадь Стачек,tertiary,267278422
Репищева улица,residential,267362155
Лахтинский проспект,primary,267820144
Исаакиевская площадь,unclassified,268002552
Морская улица,residential,268040158
Наличная улица,secondary,268050198
Заставская улица,tertiary,269475431
Коломяжский проспект,primary,269582172
Новгородская улица,residential,269584797
проспект Юрия Гагарина,secondary,269697459
проспект Юрия Гагарина,secondary,269697462
Бухарестская улица,secondary,269759601
площадь Конституции,secondary,269768048
Московское шоссе,primary,269777134
Московское шоссе,primary,269777135
площадь Бехтерева,secondary,269842913
площадь Бехтерева,secondary,269842916
улица Седова,tertiary,269842917
улица Бехтерева,tertiary,269845237
улица Бехтерева,tertiary,269845238
площадь Бехтерева,secondary,269845239
проспект Обуховской Обороны,primary,269864306
Межевой канал,unclassified,269927462
проспект Обуховской Обороны,primary,270250888
улица Дудко,unclassified,270391527
Пискарёвский проспект,primary,270550263
Пискарёвский проспект,primary,270550265
улица Бабушкина,tertiary,270559095
улица Котовского,tertiary,270565502
Светлановский проспект,secondary,270622249
улица Фучика,tertiary,270788682
Софийская улица,secondary,270788684
улица Фучика,tertiary,270788685
улица Фучика,tertiary,270788749
3-я линия 1-й половины,residential,270823197
2-я Железнодорожная улица,residential,270909490
Петергофское шоссе,primary,271385706
Большой проспект П.С.,primary,271498449
Народная улица,primary,271563154
площадь Конституции,secondary,271566863
Таллинское шоссе,trunk,271707878
улица Генерала Лагуткина,unclassified,271956371
Аннинское шоссе,secondary,271956375
Афанасьевская улица,residential,272197795
Морская набережная,tertiary,272670855
Белевский проспект,unclassified,272716321
проспект Обуховской Обороны,secondary,272716345
улица Орджоникидзе,secondary,272985526
улица Орджоникидзе,secondary,272985527
проспект Юрия Гагарина,secondary,272985528
Новобелицкая улица,residential,273003855
Новобелицкая улица,residential,273003862
Малая Каштановая аллея,residential,273851564
улица Орджоникидзе,secondary,274927928
улица Орджоникидзе,secondary,274927929
Мариинский проезд,residential,275707509
Объездное шоссе,residential,275997217
дорога на Александровку,unclassified,276511946
Травяная улица,unclassified,276512784
Театральная площадь,residential,276777737
набережная канала Грибоедова,tertiary,276777740
улица Глинки,primary,276777741
Большая Подьяческая улица,tertiary,276777743
проспект Римского-Корсакова,tertiary,276777744
улица Глинки,primary,276777745
проспект Народного Ополчения,secondary,276920198
Счастливая улица,residential,277066393
проспект Народного Ополчения,secondary,277066423
проспект Народного Ополчения,secondary,277066426
Невский проспект,primary,277213980
Краснопутиловская улица,secondary,277217966
Варшавская улица,tertiary,277219171
Варшавская улица,tertiary,277222256
Ленинский проспект,primary,277222259
Ленинский проспект,primary,277222260
Благодатная улица,secondary,277228135
Касимовская улица,residential,277249558
улица Рихарда Зорге,tertiary,277694329
Флотская улица,residential,277706585
улица Восстания,tertiary,277706587
Советская улица,tertiary,277707766
Советская улица,tertiary,277707767
улица Комсомола,tertiary,277707770
Варшавская улица,tertiary,277950472
Варшавская улица,tertiary,277950473
Варшавская улица,tertiary,277950474
Варшавская улица,tertiary,277950475
площадь Чернышевского,residential,277950476
улица Ленсовета,tertiary,278567646
набережная реки Карповки,residential,278820688
Лисичанская улица,residential,279258076
улица Шаврова,residential,279371457
Уездный проспект,residential,279478598
Октябрьская набережная,primary,279780548
Октябрьская набережная,primary,279780550
Приневская улица,unclassified,279780555
Приневская улица,unclassified,279780559
проспект Большевиков,primary,280026725
проспект Большевиков,primary,280026726
проспект Большевиков,primary,280027286
проспект Большевиков,primary,280030053
путепровод Нева,primary,280030055
Народная улица,primary,280030060
Октябрьская набережная,primary,280033307
проспект Славы,primary,280033309
Павловский переулок,residential,280237597
Лиственная улица,unclassified,280241784
улица Пинегина,residential,280975297
набережная реки Мойки,residential,281167147
набережная реки Мойки,residential,281167150
Софийская улица,secondary,281199683
улица Красных Курсантов,residential,281325723
Авиационная улица,tertiary,281481545
проспект Юрия Гагарина,secondary,281481546
проспект Юрия Гагарина,secondary,281481547
Каранин переулок,residential,281569237
Витебский проспект,primary,281822788
Витебский проспект,primary,281822790
проспект Елизарова,residential,282371034
улица Тамбасова,tertiary,282872952
улица Тамбасова,tertiary,282872957
Горная улица,residential,282878390
Красногвардейский переулок,residential,283050077
Красногвардейский переулок,residential,283050086
улица Крылова,residential,283228086
Нагорная улица,residential,283234537
улица Орджоникидзе,secondary,283330580
улица Орджоникидзе,secondary,283330672
Железнодорожная улица,residential,283572840
Захарьевская улица,residential,283724053
Лоцманская улица,secondary,283724054
Казанская улица,tertiary,283767121
Парковый переулок,residential,284168603
Красноармейская улица,residential,284168773
Ридингерская улица,residential,284403130
Приморское шоссе,primary,284565117
Гаванная улица,residential,284565642
Пляжевая улица,residential,284770290
1-я Пляжевая улица,residential,284770291
улица Победы,residential,284800815
улица Победы,residential,284800816
Ульяновская улица,tertiary,284941404
Ульяновская улица,tertiary,284941405
Аптекарский мост,tertiary,285181773
дорога к Шалашу Ленина,unclassified,285186624
набережная Макарова,secondary,285257335
Петровская улица,residential,285257445
Солунская улица,residential,285367823
Садовая улица,residential,285818054
Восточная улица,residential,285818088
Средняя улица,residential,285818089
Южная улица,residential,285818099
Петропавловский мост,primary,285948620
Петропавловский мост,primary,285948624
Ленская улица,tertiary,285989614
улица Зои Космодемьянской,residential,285989624
проспект Юрия Гагарина,secondary,286015347
Дунайский проспект,primary,286015348
Новгородская улица,residential,286064953
Туполевская улица,residential,286084790
Туполевская улица,residential,286084794
Железнодорожная улица,tertiary,286531540
Зелёный проспект,residential,286531541
Зелёный проспект,residential,286531543
Большой Смоленский проспект,tertiary,286664334
улица Бабушкина,tertiary,286664369
улица Лёни Голикова,tertiary,286664371
улица Танкистов,tertiary,286669220
Силин мост,primary,287287664
Силин мост,primary,287287668
проспект Большевиков,primary,287373438
набережная реки Карповки,residential,287415544
Заповедная улица,residential,287418089
Новоорловская улица,residential,287418097
улица Симонова,residential,287418114
Геслеровский мост,tertiary,287908356
Карповский мост,unclassified,287909721
Линейный переулок,residential,288078403
Ручейный переулок,residential,288078404
Граничный переулок,residential,288078456
улица Грибоедова,residential,288266021
Муринская дорога,tertiary,288277252
Кузнецовская улица,tertiary,288612470
Витебский проспект,secondary,288612578
площадь Ломоносова,tertiary,288750467
площадь Островского,tertiary,288750468
Петербургское шоссе,secondary,288800614
Детскосельский бульвар,residential,288800619
Детскосельский бульвар,unclassified,288800621
улица Всеволода Вишневского,residential,288821827
улица Всеволода Вишневского,residential,288821833
Центральная улица,unclassified,288874164
1-я Зелёная улица,unclassified,288874166
Орловская улица,residential,288979380
Стрельнинская улица,residential,288979382
Новая улица,residential,288979429
Томинский проезд,unclassified,289166968
Звёздная улица,tertiary,289170761
улица Ленсовета,tertiary,289170765
Московское шоссе,trunk,289174008
Московское шоссе,trunk,289174010
Глухариная улица,residential,289452427
Московский проспект,primary,289526747
Рощинская улица,tertiary,289526748
Рощинская улица,tertiary,289526750
1-й Обуховский проезд,unclassified,289734627
Фаянсовая улица,unclassified,289737245
Тарасова улица,residential,289986679
Северный проезд,unclassified,290215820
набережная Обводного канала,secondary,290481976
Ульяновская улица,unclassified,290661268
Ульяновская улица,unclassified,290661269
Ульяновская улица,residential,290661270
набережная канала Грибоедова,tertiary,290681586
Гостилицкое шоссе,secondary,290784822
Гостилицкое шоссе,secondary,290784823
Ульяновская улица,unclassified,290784825
Ульяновская улица,unclassified,290784826
Ульяновская улица,unclassified,290784827
Астрономическая улица,secondary,291064487
Выборгское шоссе,primary,291244428
Выборгское шоссе,primary,291244429
Лебединая улица,residential,291855654
Малая Балканская улица,tertiary,291902589
Южное шоссе,tertiary,291973684
Дунайский проспект,primary,292007262
Дунайский проспект,primary,292007263
Кубинская улица,primary,292007267
Дунайский проспект,primary,292007271
Кубинская улица,primary,292007272
6-я Советская улица,residential,292041625
Ковжинский переулок,unclassified,292052776
Балканская площадь,unclassified,292167564
Балканская площадь,unclassified,292167565
Балканская площадь,unclassified,292167566
Малый Казачий переулок,residential,292262702
улица Бурцева,residential,292262722
улица Николая Рубцова,residential,292491696
улица Фёдора Абрамова,tertiary,292491700
Прямая улица,residential,292842188
Прямая улица,residential,292842189
Военная улица,residential,292870708
Деловая улица,residential,292870755
Кольцевая улица,residential,292870756
Морской проспект,tertiary,292870786
Петровская улица,residential,292870787
2-й Северный переулок,residential,292947372
Гатчинское шоссе,secondary,293068103
Гатчинское шоссе,secondary,293068104
Таллинское шоссе,primary,293162489
проспект Красных Командиров,tertiary,293174663
проспект Красных Командиров,tertiary,293174665
Геологическая улица,residential,293176982
бульвар Красных Курсантов,secondary,293270588
Сашинская дорога,unclassified,293428051
Кооперативная улица,residential,293434389
Озерковский проспект,residential,294050498
улица Корякова,residential,294050528
улица Пугачёва,residential,294050575
2-я Никитинская улица,residential,294110829
Витебский проспект,primary,294177622
Московский проспект,primary,294186373
Московский проспект,primary,294186376
Южное шоссе,tertiary,294192626
Южное шоссе,tertiary,294192627
Южное шоссе,tertiary,294192628
Лиговский проспект,primary,294236284
Московский проспект,primary,294236290
Московский проспект,primary,294236292
Московский проспект,primary,294236294
Старообрядческая улица,tertiary,294236299
Московский проспект,primary,294302414
Московский проспект,primary,294302415
проспект Стачек,primary,294320992
Конная улица,residential,294399527
проспект Бакунина,tertiary,294399542
Белградская улица,secondary,294800328
Прогонная улица,residential,294800329
улица Салова,secondary,294800330
Московское шоссе,trunk,294905606
Московское шоссе,trunk,294905607
Московское шоссе,trunk,294905608
Московское шоссе,trunk,294905612
Курьерский проезд,unclassified,294905623
Аэродромная улица,residential,294995008
проспект Космонавтов,tertiary,295016507
Дальняя улица,residential,295034162
Курортная улица,residential,295034163
улица Репина,residential,295034176
улица Лейтенантов,residential,295034200
Школьная улица,residential,295043232
проспект Науки,secondary,295263034
Дальняя улица,residential,295447259
Шуваловский проспект,tertiary,295529285
Финляндский переулок,residential,295543076
улица Глинки,primary,295768220
набережная Чёрной речки,primary,295792408
улица Гладкова,residential,295792451
Урхов переулок,residential,295793101
Октябрьская набережная,primary,295818792
Октябрьская набережная,primary,295818793
Будапештская улица,tertiary,295910724
Гранитная улица,unclassified,295953847
Кузнецовская улица,tertiary,296007888
проспект Космонавтов,tertiary,296007912
Конногвардейский бульвар,tertiary,296039228
Нартовская улица,residential,296082889
улица Верности,residential,296082894
улица Доблести,secondary,296385582
улица Доблести,secondary,296385584
улица Доблести,secondary,296385588
улица Доблести,secondary,296385589
улица Корнеева,residential,296571382
улица Возрождения,unclassified,296573907
Портовая улица,tertiary,296576693
Альпийский переулок,residential,296745782
площадь Балтийского вокзала,unclassified,297476256
Пулковское шоссе,primary,297635510
Пулковское шоссе,primary,297635511
Пулковское шоссе,primary,297635512
Кронверкский проспект,secondary,297835440
3-я Берёзовая улица,unclassified,297849977
Черноморский переулок,residential,298508227
Ланское шоссе,secondary,298550719
Белоостровская улица,secondary,298559025
Гранитная улица,unclassified,298576691
Люботинский проспект,tertiary,298599481
улица Возрождения,unclassified,298599482
Боровая улица,tertiary,298627429
Шуваловский проспект,unclassified,298627432
проспект Космонавтов,unclassified,298627434
Краснопутиловская улица,secondary,298635505
Краснопутиловская улица,secondary,298635506
Софийская улица,secondary,298636770
Софийская улица,secondary,298636771
улица Решетникова,tertiary,298641272
Комсомольская площадь,primary,298982998
Лиговский проспект,tertiary,299168656
Лиговский проспект,primary,299168657
Лиговский проспект,primary,299168659
Зверинская улица,residential,299202012
Зверинская улица,residential,299202013
проспект Непокорённых,primary,299210267
Петергофское шоссе,tertiary,299269892
Рейсовая улица,unclassified,299269896
Рейсовая улица,unclassified,299269897
Северный проезд,unclassified,299269898
Бобыльская улица,residential,299552610
Полевая дорога,residential,299552611
1-я линия,residential,299867980
3-я линия,residential,299867981
3-я линия,residential,299867982
Малая улица,residential,299867986
Полевой переулок,residential,299867987
улица Капитана Грищенко,residential,299961270
улица Победы,secondary,299988968
улица Победы,secondary,299988969
улица Победы,secondary,299988970
проспект Луначарского,secondary,300063699
проспект Луначарского,secondary,300063700
проспект Просвещения,secondary,300063704
проспект Художников,tertiary,300063706
проспект Художников,tertiary,300063709
проспект Художников,tertiary,300063711
улица Есенина,tertiary,300063713
Лунная улица,residential,300266485
Береговая улица,residential,300266493
Витебский проспект,primary,300369224
Софийская улица,primary,300369236
Софийская улица,primary,300369244
Уездный проспект,residential,300542159
Школьная улица,residential,300547780
Старорусский проспект,residential,300547782
Пушкинская улица,unclassified,300547784
7-я линия,unclassified,300597148
1-я Берёзовая улица,unclassified,300597149
Тенистый переулок,residential,300739859
Санкт-Петербургский проспект,primary,300856390
Новая улица,residential,300949362
Гостилицкое шоссе,secondary,300958899
Гостилицкое шоссе,secondary,300958900
Гостилицкое шоссе,secondary,300958902
Гостилицкое шоссе,secondary,301000408
Байконурская улица,tertiary,301175679
Краснопутиловская улица,secondary,301175682
Петровский переулок,residential,301175684
Плесецкая улица,unclassified,301175703
Зелёный проспект,residential,301226211
Пискарёвский проспект,primary,301448235
проспект Авиаконструкторов,tertiary,301469978
проспект Авиаконструкторов,tertiary,301469980
Невский проспект,primary,301738020
Черничная улица,residential,301744899
Планерная улица,secondary,301784317
Геологическая улица,residential,301805975
улица Пилотов,tertiary,301878275
улица Пилотов,tertiary,301880292
бульвар Новаторов,tertiary,302056284
Вазаский переулок,tertiary,302536580
Гостилицкое шоссе,secondary,302679719
Гостилицкое шоссе,secondary,302679721
Гостилицкое шоссе,secondary,302679724
Гостилицкое шоссе,secondary,302679726
Гостилицкое шоссе,secondary,302679733
Гостилицкое шоссе,secondary,302679736
набережная Макарова,secondary,302687689
набережная Макарова,secondary,302687690
набережная Макарова,secondary,302687691
набережная Макарова,secondary,302687693
проспект КИМа,secondary,302687695
улица Комсомола,secondary,302735477
улица Комсомола,secondary,302735480
улица Комсомола,secondary,302735481
улица Комсомола,secondary_link,302736255
улица Типанова,primary,302772802
улица Типанова,primary,302772803
Торжковская улица,secondary,302852283
Новосибирская улица,tertiary,302852284
Брюсовская улица,tertiary,302907017
Брюсовская улица,tertiary,302907019
Звёздная улица,tertiary,302937062
улица Гидростроителей,unclassified,302940553
улица Гидростроителей,unclassified,302941062
улица Гидростроителей,unclassified,302941147
площадь Ленина,tertiary,302989497
Колобановская улица,tertiary,303002584
улица Коммунаров,tertiary,303002587
Красносельское шоссе,trunk,303004287
Большая Озёрная улица,tertiary,303022751
улица Орджоникидзе,secondary,303102623
проспект Юрия Гагарина,residential,303172794
Новая улица,residential,303188205
Суздальское шоссе,secondary,303401291
дорога в Каменку,secondary,303401298
дорога в Каменку,tertiary,303401299
дорога в Каменку,secondary,303401300
Таллинская улица,tertiary,303417048
Херсонская улица,tertiary,303418138
Ботаническая улица,tertiary,303486889
Ботаническая улица,tertiary,303486890
Ботаническая улица,tertiary,303486891
улица Веденеева,residential,303496561
Ивановская улица,primary,303513500
улица Грибакиных,tertiary,303530175
Охотничий переулок,tertiary,303636854
Санкт-Петербургское шоссе,primary,303684910
Санкт-Петербургское шоссе,primary,303684911
Красносельское шоссе,secondary,303728964
площадь Ленина,secondary,303736765
площадь Ленина,secondary_link,303736766
площадь Ленина,secondary,303736767
проспект Народного Ополчения,secondary,303739537
проспект Добролюбова,primary,303807439
проспект Юрия Гагарина,residential,303862425
проспект Юрия Гагарина,residential,303862442
проспект Юрия Гагарина,residential,303862448
улица Ленсовета,tertiary,303862452
Алтайская улица,tertiary,303864983
улица Олеко Дундича,tertiary,303930749
переулок Цыганкова,residential,303944211
улица Связи,secondary,303944212
улица Связи,secondary,303944213
улица Решетникова,tertiary,303956400
Красносельское шоссе,trunk,304050436
Красносельское шоссе,trunk,304050438
Красносельское шоссе,trunk,304050439
проспект Ленина,primary,304050444
улица Жоры Антоненко,secondary,304089934
улица Жоры Антоненко,secondary,304089935
Ораниенбаумский спуск,primary,304089936
Ораниенбаумское шоссе,primary,304089937
Ораниенбаумское шоссе,primary,304089938
улица Жоры Антоненко,secondary,304089941
Ботаническая улица,residential,304112881
Лесная улица,residential,304442285
Ораниенбаумское шоссе,primary,304527262
Собственный проспект,residential,304527263
Михайловская улица,residential,304638185
Южное шоссе,tertiary,304692522
Малая Бухарестская улица,residential,304695451
Витебский проспект,tertiary,304700292
Витебский проспект,tertiary,304700293
дорога в Каменку,unclassified,304701706
дорога в Каменку,secondary,304701707
проспект Стачек,primary,304705620
Шлиссельбургское шоссе,residential,304837669
проспект Обуховской Обороны,primary,304925217
проспект Обуховской Обороны,primary,304925218
Литейный мост,primary,305097475
Вербная улица,secondary,305180038
Прямой проспект,tertiary,305215433
Тучков мост,primary,305504281
Тучков мост,primary,305509466
Белградская улица,secondary,305638429
Варшавская улица,residential,305638430
Краснопутиловская улица,secondary,305638435
Московский проспект,primary,305638437
Московский проспект,primary,305638441
Московский проспект,primary,305638444
Московский проспект,primary,305638446
Рощинская улица,tertiary,305638450
Дунайский проспект,tertiary,305705506
Дунайский проспект,tertiary,305705787
улица Коли Томчака,tertiary,305835554
улица Ярослава Гашека,secondary,305838041
улица Костюшко,tertiary,305847019
Караваевская улица,tertiary,305854723
Караваевская улица,tertiary,305854730
3-й Обуховский проезд,unclassified,305854746
Кубинская улица,primary,306014919
Кубинская улица,primary,306014920
Митрофаньевское шоссе,primary,306014921
Митрофаньевское шоссе,primary,306014922
Митрофаньевское шоссе,primary,306014923
Московская площадь,primary,306014924
Московский проспект,primary,306014925
Московский проспект,primary,306014926
Московский проспект,primary,306014927
площадь Конституции,secondary,306014934
проспект Славы,primary,306014935
улица Гастелло,residential,306014940
улица Типанова,primary,306014942
улица Типанова,primary,306014944
Глухоозёрское шоссе,secondary,306069472
Глухоозёрское шоссе,secondary,306069473
Славянская улица,residential,306571880
Усть-Ижорское шоссе,tertiary,306571882
улица Веры Слуцкой,tertiary,306579917
Днепропетровская улица,secondary,306656162
Фанерная улица,unclassified,306771600
Балканская дорога,tertiary,306772067
Балканская дорога,tertiary,306772068
Механическая улица,unclassified,306772069
Чугунная улица,unclassified,306810645
улица Жукова,unclassified,306810647
Туристская улица,tertiary,306813262
Туристская улица,residential,306816834
Туристская улица,residential,306816838
Заводской проспект,secondary,306966020
улица Тельмана,secondary,306966023
Центральный проезд,tertiary,306967872
улица Богайчука,residential,306967873
улица Даниила Хармса,residential,307003383
улица Корнея Чуковского,residential,307003432
Долгоозёрная улица,secondary,307017390
Волхонское шоссе,secondary,307285250
Съезд на Волхонское шоссе; Сергиево,secondary,307285261
Волхонское шоссе,secondary,307291947
Ново-Рыбинская улица,secondary,307330781
Московский проспект,primary,307343619
Лиственный переулок,residential,307345846
Киевская улица,tertiary,307347257
